...1,player_id,tournament_id,season_id,totalRating,countRating,goals,assists,goalsAssistsSum,yellowCards,directRedCards,redCards,minutesPlayed,matchesStarted,scoringFrequency,yellowRedCards,substitutionsIn,substitutionsOut,id,type,appearances,rating,bigChancesCreated,bigChancesMissed,accuratePasses,inaccuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,shotsOffTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,goalsFromInsideTheBox,goalsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltyFaced,penaltySave,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,penaltyConversion,setPieceConversion,totalAttemptAssist,totalContest,totalCross,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,totalLongBalls,goalsConceded,savesCaught,savesParried,totalOwnHalfPasses,totalOppositionHalfPasses,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,tacklesWon,tacklesWonPercentage,totwAppearances,shotsFromInsideTheBox,shotsFromOutsideTheBox,team>name,team>nameCode,team>ranking,team>id
68922,128600,8,8578,0,0,0,0,0,0,0,0,90,1,NA,0,0,0,375214,overall,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Barcelona,BAR,NA,2817
68923,128600,8,24127,237.1,35,0,0,0,2,0,0,3150,35,0,0,NA,NA,189496,overall,35,6.774285714285701,0,0,439,489,928,47.30603448275899,243,196,44,1,0,0,1,1,0,0,0,0,0,2,50,6,85.714285714286,8,72.727272727273,0,0,0,0,0,0,0,0,0,0,0,0,263,35.066666666667,15,3,0,0,2,0,0,0,2,0,0,0,87,11,7,1,57,29,35,4,8,1,1,9,1,0,0,1,0,0,3,1,0,0,0,750,39,2,18,310,618,495,0,87,40,1182,1,100,2,0,0,Real Valladolid,RVA,NA,2831
68924,128600,8,18020,238.3,35,0,0,0,1,NA,0,3150,35,NA,0,NA,NA,151970,overall,35,6.8085714285714,0,0,437,546,983,44.455747711089,228,209,48,1,0,0,1,1,0,0,0,0,0,2,100,4,66.666666666667,6,75,0,0,0,0,0,0,0,0,0,0,0,0,286,34.499396863691004,13,3,0,0,1,0,0,0,0,0,0,0,101,9,8,3,60,39,42,3,10,3,3,16,0,0,0,1,0,0,2,2,0,0,0,829,45,3,24,293,690,556,0,32,20,1314,1,100,2,NA,NA,Real Valladolid,RVA,NA,2831
68931,128604,8,8578,0,0,1,1,2,6,0,0,1318,14,1318,0,8,5,375105,overall,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eibar,EIB,NA,2839
68964,128637,8,24127,221.9,34,2,0,2,13,2,2,2441,31,1220.5,0,NA,NA,232922,overall,34,6.526470588235299,1,0,365,255,620,58.870967741935,152,233,116,10,15,44.117647058824,45,14,20,20.618556701031,9,4,5,83,42.34693877551,36,54.545454545455,119,45.419847328244,22.222222222222,0,0,0,0,0,0,2,0,1,0,1,39,27.857142857143003,44,0,1,16,23,63,0,0,17,3,5,0,0,6,0,0,0,0,26,2,0,0,0,0,0,0,0,10,34,97,143,30,0,0,0,140,28,0,0,212,505,450,12,76,17,1242,25,55.555555555556005,0,10,3,Getafe,GET,NA,2859
68965,128637,8,8578,0,0,1,0,1,9,0,0,2991,34,2991,0,0,3,375364,overall,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Granada,GRA,NA,33779
68967,128637,8,6559,0,0,0,1,1,9,0,0,2854,34,NA,0,0,10,348316,overall,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Granada,GRA,NA,33779
68971,128637,8,32501,59.9,9,0,1,1,2,0,0,715,9,0,0,NA,NA,570912,overall,9,6.6555555555556,1,0,137,77,214,64.018691588785,52,95,44,9,2,33.333333333333,16,6,10,34.48275862069,2,0,2,25,40.322580645161,19,51.351351351351006,44,44.444444444443995,0,0,0,0,0,0,0,0,0,0,0,0,13,30.952380952381,9,0,0,10,8,18,0,0,7,0,2,0,0,3,0,0,0,0,7,1,0,0,0,0,0,0,0,9,6,29,55,18,0,0,0,42,8,0,0,71,172,130,3,21,7,387,10,62.5,0,3,1,Getafe,GET,NA,2859
68973,128637,8,18020,155.8,23,1,1,2,8,1,1,1712,20,1712,0,NA,NA,204313,overall,23,6.7739130434782995,3,0,371,120,491,75.56008146639499,164,233,97,27,9,42.857142857143,32,20,26,41.269841269840995,4,3,1,60,50.420168067227,24,58.536585365853995,84,52.5,25,0,0,0,0,0,0,1,0,0,0,1,12,24,26,0,0,9,20,34,0,0,5,4,2,1,0,4,0,0,0,0,18,1,0,0,0,0,0,0,0,26,21,63,76,17,0,0,0,50,19,0,0,199,355,210,5,35,11,834,24,75,NA,NA,NA,Leganés,LEG,NA,2845
68990,128654,8,11906,151.3,22,1,1,2,2,NA,0,1715,20,1715,0,NA,NA,116161,overall,22,6.8772727272727,0,0,526,135,661,79.57639939485601,376,150,37,4,1,100,22,24,0,0,7,3,4,32,69.565217391304,40,50,72,57.142857142857,14.285714285714,0,0,0,0,0,0,1,0,1,0,0,51,44.736842105263,116,1,0,1,12,10,0,0,4,4,17,0,0,4,0,0,0,0,26,3,0,0,0,0,0,0,0,4,1,0,54,40,0,0,0,114,29,0,0,411,250,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,Sporting Gijón,SDG,NA,2852
68993,128654,8,8578,0,0,1,0,1,2,0,0,3031,34,3031,0,0,1,375252,overall,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Granada,GRA,NA,33779
68994,128654,8,10495,172.6,25,3,0,3,5,NA,0,2236,25,745.33333333333,0,NA,NA,3291,overall,25,6.904,0,0,668,145,813,82.164821648216,504,164,41,1,0,0,21,58,0,0,11,5,6,26,60.46511627907,47,57.317073170732,73,58.4,27.272727272727,0,0,0,1,0,0,3,0,3,0,0,74,52.112676056338,136,0,0,1,5,11,0,0,5,1,11,0,0,4,0,0,0,0,36,4,0,0,0,0,0,0,0,1,0,1,52,35,0,0,0,142,40,0,0,553,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Granada,GRA,NA,33779
68999,128674,8,13662,157.2,24,0,0,0,5,NA,0,799,6,NA,0,NA,NA,103903,overall,26,6.55,0,0,301,94,395,76.20253164556999,120,182,74,6,0,0,21,15,1,25,4,0,4,27,43.54838709677399,12,44.444444444443995,39,43.820224719101,0,0,0,0,0,0,0,0,0,0,0,0,18,47.368421052632,11,0,0,2,6,15,0,0,17,0,2,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,6,1,4,50,15,0,0,0,38,10,0,0,149,250,108,NA,14,NA,490,NA,NA,NA,NA,NA,Getafe,GET,NA,2859
69012,128677,8,6559,0,0,0,0,0,1,0,0,188,1,NA,0,3,0,347966,overall,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Levante,LEV,NA,2849
69348,129185,8,13662,99.8,15,0,0,0,3,NA,0,1155,14,NA,0,NA,NA,95250,overall,15,6.6533333333333005,2,1,421,128,549,76.684881602914,202,224,105,6,14,60.869565217391006,26,24,5,26.315789473684,6,0,6,61,50.413223140495994,14,45.16129032258099,75,49.342105263158,0,0,0,0,0,0,0,0,0,0,0,0,29,38.666666666667,20,0,0,15,21,19,1,0,20,1,1,1,0,3,0,0,0,0,16,1,0,0,0,0,0,0,0,5,23,19,77,17,0,0,0,75,17,0,0,222,346,221,NA,74,NA,896,NA,NA,NA,NA,NA,Las Palmas,LPA,NA,6577
69407,129451,8,10495,261.4,36,10,9,19,4,NA,0,3121,36,312.1,0,NA,NA,114706,overall,36,7.2611111111110995,10,4,1530,337,1867,81.949651847884,453,1104,571,80,52,47.706422018349,70,22,27,27.551020408163,74,36,38,205,51.122194513716,13,28.260869565217,218,48.769574944072,13.513513513514,5,4,0,0,14,0,9,1,0,0,10,62,59.615384615385,6,0,0,82,83,26,1,0,32,17,4,0,0,6,0,0,0,0,50,1,0,0,0,0,0,80,0,80,109,98,229,33,0,0,1,104,51,0,0,505,1460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Las Palmas,LPA,NA,6577
69411,129451,8,6559,0,0,0,0,0,0,0,0,79,1,NA,0,0,1,306092,overall,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rayo Vallecano,RAY,NA,2818
69413,129451,8,11906,227.5,31,7,7,14,4,NA,0,2587,30,369.57142857143,0,NA,NA,97566,overall,31,7.3387096774194,12,2,1691,296,1987,85.103170608958,558,1149,605,86,61,65.591397849462,44,10,16,26.666666666667,53,27,26,185,55.223880597015,5,20.833333333333,190,52.92479108635101,13.207547169811,4,4,0,0,24,0,5,2,0,0,7,82,65.07936507936499,1,1,0,66,81,27,1,0,28,10,0,2,0,4,0,0,0,0,45,7,0,0,0,0,0,100,0,84,93,60,169,19,0,0,0,126,52,0,0,601,1446,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,Las Palmas,LPA,NA,6577
69420,129451,8,13662,167.8,23,4,3,7,4,NA,0,1994,23,498.5,0,NA,NA,128495,overall,23,7.295652173913,9,4,1248,230,1478,84.438430311231,440,824,411,63,65,65.656565656566,36,11,16,29.090909090909,32,16,16,169,56.333333333332995,9,31.034482758621,178,54.103343465045995,12.5,3,1,2,0,10,0,3,1,0,0,4,48,63.157894736842,1,0,0,54,69,21,1,0,25,3,0,0,0,4,0,0,0,0,42,4,0,0,0,0,0,33.333333333333,0,63,99,55,151,20,0,0,2,76,46,0,0,474,1059,429,NA,43,NA,1977,NA,NA,4,NA,NA,Las Palmas,LPA,NA,6577
69426,129452,8,8578,0,0,6,5,11,6,0,0,2089,25,348.16666666667,0,3,11,375089,overall,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sevilla,SEV,NA,2833
69429,129452,8,32501,26,4,0,0,0,0,0,0,159,2,0,0,NA,NA,579529,overall,4,6.5,0,1,75,11,86,87.20930232558099,28,47,28,2,2,50,2,2,0,0,1,0,1,9,52.941176470588,2,28.571428571429,11,45.833333333332995,0,0,0,1,0,0,0,0,0,0,0,0,1,25,1,0,0,2,5,0,0,0,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,4,0,13,5,0,0,0,4,2,0,0,31,55,19,0,2,0,114,1,50,0,1,0,Atlético Madrid,ATL,NA,2836
69443,129452,8,6559,0,0,4,3,7,6,0,0,2188,25,547,0,4,12,306232,overall,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sevilla,SEV,NA,2833
69444,129452,8,10495,188.7,28,2,4,6,5,0,1,2053,23,1026.5,1,NA,NA,98297,overall,28,6.739285714285701,7,5,571,190,761,75.03285151117,176,402,272,36,46,48.421052631579,46,18,7,17.948717948718,19,12,7,145,46.325878594249,18,43.90243902439,163,46.04519774011301,10.526315789474,0,0,0,0,0,0,2,0,0,1,1,11,45.833333333332995,9,0,0,32,56,50,0,0,40,8,5,0,0,5,0,0,0,0,23,5,0,0,0,0,0,0,0,36,95,39,191,23,0,0,0,24,28,0,0,206,594,NA,NA,0,NA,1236,NA,NA,NA,NA,NA,Sevilla,SEV,NA,2833
69447,129452,8,18020,126.3,19,0,1,1,1,NA,0,744,5,NA,0,NA,NA,204277,overall,20,6.6473684210526,1,1,240,68,308,77.922077922078,65,175,103,8,27,60,17,10,0,0,4,1,3,84,60,5,21.739130434783,89,54.601226993865005,0,0,0,0,0,0,0,0,0,0,0,0,11,73.333333333333,4,0,0,21,40,6,0,0,13,2,1,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,8,45,3,74,18,0,0,0,15,6,0,0,76,235,133,9,12,9,526,13,76.470588235294,NA,NA,NA,Atlético Madrid,ATL,NA,2836
69448,129452,8,13662,154.9,23,2,2,4,1,1,1,1309,16,654.5,0,NA,NA,93433,overall,23,6.7347826086957,2,3,529,115,644,82.142857142857,194,336,186,10,34,68,24,12,1,10,13,6,7,108,54.822335025381,11,34.375,119,51.965065502183,15.384615384615,0,0,1,0,0,0,2,0,0,1,1,7,43.75,6,0,0,26,51,24,1,0,25,5,4,0,0,1,0,0,0,0,23,2,0,0,0,0,0,0,0,10,50,10,110,21,0,0,0,16,25,0,0,218,436,206,NA,5,NA,935,NA,NA,NA,NA,NA,Atlético Madrid,ATL,NA,2836
69449,129452,8,24127,189.6,28,3,2,5,3,0,0,1224,11,408,0,NA,NA,241894,overall,28,6.7714285714286,4,4,420,93,513,81.87134502924,113,309,187,14,33,61.111111111111,15,10,2,28.571428571429,14,10,4,90,55.555555555556005,17,33.333333333333,107,50.234741784038,21.428571428571,0,0,0,0,0,0,3,0,1,1,1,11,84.615384615385,5,0,0,20,43,26,0,0,12,8,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,14,54,7,106,34,0,0,0,13,10,0,0,140,380,190,9,17,12,797,12,80,1,15,1,Atlético Madrid,ATL,NA,2836
69451,129452,8,11906,208.7,30,6,6,12,6,0,1,2335,25,389.16666666667,1,NA,NA,116215,overall,30,6.9566666666667,4,2,999,191,1190,83.94957983193301,334,672,416,46,71,55.038759689922,44,19,7,24.137931034483,27,13,14,192,51.474530831099,17,41.463414634146,209,50.48309178744,22.222222222222,0,0,2,0,0,0,6,0,0,2,4,43,84.31372549019599,6,0,0,50,79,42,0,0,37,21,2,0,0,8,0,0,0,0,23,7,0,0,0,0,0,0,0,46,129,29,205,24,0,0,0,51,30,0,0,366,853,NA,NA,2,NA,1777,NA,NA,1,NA,NA,Sevilla,SEV,NA,2833
69483,129463,8,8578,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,318133,overall,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Córdoba,COR,NA,2850
69496,129471,8,18020,163.7,24,1,2,3,4,0,1,1950,22,1950,1,NA,NA,204190,overall,25,6.8208333333333,2,0,840,276,1116,75.268817204301,400,441,172,4,4,66.666666666667,31,46,1,12.5,11,1,10,40,57.142857142857,59,59,99,58.235294117647,9.0909090909091,0,0,0,0,3,0,1,0,1,0,0,164,50.77399380805,89,2,0,5,5,14,1,0,10,0,5,0,0,3,0,0,0,0,25,6,0,0,0,0,0,0,0,4,6,8,71,41,0,0,0,323,31,0,0,464,660,311,2,185,93,1405,24,77.41935483870999,NA,NA,NA,Eibar,EIB,NA,2839
69498,129471,8,10495,48,7,0,0,0,3,NA,0,630,7,NA,0,NA,NA,95068,overall,7,6.8571428571429,0,0,253,69,322,78.57142857142901,121,135,65,6,5,71.42857142857099,23,15,3,23.076923076923,3,2,1,34,53.968253968254,9,75,43,57.333333333332995,0,0,0,0,0,0,0,0,0,0,0,0,25,59.523809523809994,23,0,1,9,7,11,0,0,7,0,1,0,0,2,0,0,0,0,13,2,0,0,0,0,0,0,0,6,7,13,32,3,0,0,0,42,15,0,0,137,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Espanyol,ESP,NA,2814
69500,129471,8,6559,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,306102,overall,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rayo Vallecano,RAY,NA,2818
69501,129471,8,24127,160.7,24,1,0,1,5,0,0,2007,22,2007,0,NA,NA,241919,overall,24,6.6958333333333,0,0,789,297,1086,72.651933701657,408,386,152,6,9,69.230769230769,33,29,5,16.666666666667,11,2,9,54,53.465346534652994,56,60.869565217391006,110,56.99481865285,9.0909090909091,0,0,0,0,3,0,0,1,0,1,0,141,46.843853820598,75,0,0,7,12,22,0,0,18,0,4,0,0,3,0,0,0,0,36,3,0,0,0,0,0,0,0,6,13,30,83,36,0,0,0,301,39,0,0,494,622,369,5,210,87,1462,20,60.606060606061,0,5,9,Eibar,EIB,NA,2839
69503,129471,8,8578,0,0,1,1,2,10,0,1,2231,25,2231,1,3,1,375686,overall,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Espanyol,ESP,NA,2814
69504,129471,8,11906,150.8,22,0,2,2,5,NA,0,1572,17,NA,0,NA,NA,104360,overall,22,6.854545454545501,3,0,541,224,765,70.718954248366,213,340,163,10,17,68,44,48,12,21.052631578947,9,2,7,70,57.377049180327994,48,65.753424657534,118,60.512820512820994,0,0,0,0,0,1,0,0,0,0,0,0,81,47.928994082840006,49,0,0,13,10,15,0,0,16,0,1,0,0,4,0,0,0,0,18,2,0,0,0,0,0,0,0,10,25,57,77,25,0,0,0,169,20,0,0,268,554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eibar,EIB,NA,2839
69505,129471,8,13662,202.9,29,2,1,3,8,NA,0,2411,26,1205.5,0,NA,NA,93894,overall,29,6.9965517241379,0,0,1199,298,1497,80.093520374081,591,610,193,8,20,95.238095238095,38,78,2,18.181818181818,13,4,9,69,60,44,55,113,57.948717948718006,15.384615384615,0,0,0,2,8,2,0,2,0,0,2,253,58.429561200924,103,2,0,3,11,26,1,1,19,0,10,0,0,6,0,0,0,0,34,3,0,0,0,0,0,0,25,8,21,11,82,36,0,0,0,433,37,0,0,667,841,348,NA,133,NA,1899,NA,NA,3,NA,NA,Eibar,EIB,NA,2839
69507,129471,8,32501,56.8,8,0,1,1,1,0,0,568,6,0,0,NA,NA,579318,overall,8,7.1,1,0,262,94,356,73.595505617978,112,153,73,3,8,80,11,25,3,25,3,1,2,23,52.272727272727,21,61.764705882353,44,56.410256410256,0,0,0,0,0,1,0,0,0,0,0,0,43,47.777777777778,17,0,0,2,4,8,0,0,9,0,2,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,10,12,34,13,0,0,0,90,5,0,0,132,236,124,1,51,17,535,5,45.454545454545,0,0,5,Eibar,EIB,NA,2839
69514,129472,8,8578,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,318129,overall,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Córdoba,COR,NA,2850
69518,129472,8,13662,264.9,37,2,5,7,2,NA,0,2812,34,1406,0,NA,NA,105030,overall,37,7.159459459459501,6,2,1129,186,1315,85.855513307985,384,772,422,56,40,49.382716049383,39,30,27,28.723404255319,40,10,30,186,57.23076923076899,15,34.090909090909,201,54.47154471544699,5,0,0,0,0,2,0,1,1,0,0,2,107,80.451127819549,12,0,0,48,110,26,0,0,26,0,2,0,0,5,0,0,0,0,37,7,0,0,0,0,0,0,0,56,81,94,168,29,0,0,0,133,44,0,0,415,994,407,NA,104,NA,1921,NA,NA,2,NA,NA,Girona,GIR,NA,24264
69520,129472,8,18020,232.6,33,1,3,4,0,1,1,2636,30,2636,0,NA,NA,153888,overall,33,7.0484848484848,8,2,1067,221,1288,82.84161490683199,495,581,285,37,37,60.655737704918,39,38,9,21.428571428571,24,14,10,176,61.111111111111,23,40.350877192982,199,57.68115942029,4.1666666666667,0,0,0,0,0,0,1,0,0,0,1,77,57.037037037037,14,0,0,52,103,19,0,0,22,4,2,0,0,2,0,0,0,0,31,7,0,0,0,0,0,0,0,37,61,42,146,34,0,0,0,135,38,0,0,560,770,408,13,131,69,1836,27,69.230769230769,1,NA,NA,Girona,GIR,NA,24264
69521,129472,8,32501,61.2,9,0,0,0,0,0,0,594,7,0,0,NA,NA,572947,overall,9,6.8,0,0,239,35,274,87.226277372263,100,140,71,8,10,83.333333333333,9,6,1,16.666666666667,6,1,5,40,62.5,7,87.5,47,65.277777777778,0,0,0,0,0,0,0,0,0,0,0,0,13,81.25,2,0,0,17,22,2,1,0,3,1,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,8,12,6,25,1,0,0,0,16,12,0,0,114,166,79,4,22,13,388,5,55.555555555556005,0,4,2,Huesca,HUE,NA,24265
69528,129479,8,13662,187.1,27,8,1,9,5,1,1,1580,18,197.5,0,NA,NA,107766,overall,30,6.9296296296296,2,6,284,129,413,68.765133171913,86,198,129,17,4,40,11,7,0,0,39,16,23,42,40,73,49.324324324324,115,45.454545454545,20.512820512821,1,1,1,0,0,0,8,0,3,1,4,7,70,10,0,0,18,29,42,2,0,7,11,0,0,0,2,0,0,0,0,17,2,0,0,0,0,0,100,0,17,10,7,138,75,0,0,0,10,19,0,0,105,315,190,NA,13,NA,611,NA,NA,1,NA,NA,Eibar,EIB,NA,2839
69529,129479,8,18020,237.1,34,14,1,15,4,NA,0,1744,17,124.57142857143,0,NA,NA,167585,overall,34,6.973529411764701,2,8,378,167,545,69.357798165137993,90,288,191,16,1,16.666666666667,7,4,0,0,57,30,27,31,31.958762886598,107,45.726495726496,138,41.691842900302,24.561403508772003,7,6,1,0,0,0,13,1,3,0,11,7,63.636363636364,14,0,0,16,29,39,0,0,11,13,1,1,0,1,0,0,0,0,21,2,0,0,0,0,0,85.714285714286,0,15,6,12,193,127,1,0,0,11,23,0,0,102,455,236,15,24,17,790,5,71.42857142857099,3,NA,NA,Eibar,EIB,NA,2839
